1,-1.961755,2.444541,1.596363
5,1.346139,35.28738,-3.41811
1,3.34588,-3.14977,4.043413
1,-2.805172,1.337694,-1.538713
4,0.5972888,3.110805,0.5370269
2,88.68076,279.0526,7.016867

